doc_id,date,region,chain_id,chain_name,customer_id,sku_id,product_group,qty,revenue_byn
S20250217-CH001-00953,2025-02-17,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,26,633.78
S20260218-CH003-02856,2026-02-18,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,62,776.77
S20260122-CH003-02307,2026-01-22,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,84,659.95
S20250131-CH003-00625,2025-01-31,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,58,630.68
S20260219-CH002-02875,2026-02-19,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,60,869.24
S20250112-CH002-00235,2025-01-12,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,47,690.79
S20260117-CH001-02184,2026-01-17,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,22,572.65
S20260210-CH001-02665,2026-02-10,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,68,478.82
S20260219-CH004-02885,2026-02-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,63,891.31
S20260220-CH001-02891,2026-02-20,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,41,600.27
S20260109-CH004-02035,2026-01-09,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,42,522.59
S20260225-CH003-03008,2026-02-25,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,68,494.63
S20250330-CH004-01827,2025-03-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,56,407.86
S20260323-CH004-03530,2026-03-23,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,91,1397.82
S20260209-CH003-02641,2026-02-09,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,51,626.12
S20250305-CH004-01315,2025-03-05,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,44,605.66
S20250316-CH004-01526,2025-03-16,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,7,163.83
S20250319-CH001-01563,2025-03-19,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,48,590.91
S20250327-CH001-01753,2025-03-27,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,43,614.02
S20250320-CH003-01606,2025-03-20,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_005,Сосиски,65,716.68
S20250117-CH004-00344,2025-01-17,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,24,568.44
S20260330-CH004-03682,2026-03-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,77,1359.06
S20260124-CH001-02342,2026-01-24,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,84,737.49
S20260128-CH002-02413,2026-01-28,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,30,665.57
S20260119-CH003-02227,2026-01-19,Гродно,CH003,Корона,CUST_CH003,SKU_005,Сосиски,79,917.93
S20260212-CH001-02708,2026-02-12,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,50,920.3
S20250219-CH002-00997,2025-02-19,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,71,945.88
S20260111-CH003-02063,2026-01-11,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,66,507.75
S20250224-CH003-01111,2025-02-24,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,49,718.34
S20260119-CH001-02214,2026-01-19,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,66,1152.89
S20260308-CH002-03204,2026-03-08,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,29,703.47
S20250308-CH001-01360,2025-03-08,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,17,375.62
S20260113-CH004-02108,2026-01-13,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,61,808.5
S20250205-CH001-00710,2025-02-05,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,49,1196.9
S20260102-CH001-01879,2026-01-02,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,62,597.88
S20260212-CH004-02725,2026-02-12,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,66,815.75
S20250309-CH002-01379,2025-03-09,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,52,379.65
S20260217-CH002-02829,2026-02-17,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,77,1383.85
S20250121-CH004-00425,2025-01-21,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,19,484.82
S20250115-CH001-00293,2025-01-15,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,30,665.73
S20250221-CH004-01066,2025-02-21,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,61,457.81
S20260221-CH002-02922,2026-02-21,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,38,316.58
S20260126-CH003-02378,2026-01-26,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,22,533.45
S20250321-CH004-01639,2025-03-21,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,65,979.58
S20260131-CH003-02478,2026-01-31,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,66,565.12
S20250219-CH004-01013,2025-02-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,5,120.77
S20260114-CH003-02128,2026-01-14,Гродно,CH003,Корона,CUST_CH003,SKU_008,Деликатесы,34,845.57
S20250325-CH003-01718,2025-03-25,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,79,1466.25
S20260303-CH002-03101,2026-03-03,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,52,750.05
S20250216-CH003-00938,2025-02-16,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,73,995.36
S20250211-CH001-00835,2025-02-11,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,66,504.47
S20260216-CH001-02798,2026-02-16,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,48,1171.88
S20260222-CH003-02939,2026-02-22,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_009,Деликатесы,5,131.73
S20250113-CH001-00255,2025-01-13,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,55,480.6
S20260320-CH001-03454,2026-03-20,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,42,497.69
S20250314-CH002-01483,2025-03-14,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,41,1056.34
S20260330-CH003-03677,2026-03-30,Гродно,CH003,Корона,CUST_CH003,SKU_009,Деликатесы,22,595.6
S20250311-CH001-01408,2025-03-11,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,73,863.42
S20260305-CH003-03157,2026-03-05,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,41,376.85
S20260326-CH004-03606,2026-03-26,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,98,1740.68
S20260117-CH002-02185,2026-01-17,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,50,755.86
S20260307-CH001-03184,2026-03-07,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,57,733.72
S20260311-CH002-03267,2026-03-11,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,85,798.61
S20260220-CH003-02901,2026-02-20,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_001,Колбасы,66,785.4
S20260310-CH003-03251,2026-03-10,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,80,612.89
S20250205-CH004-00724,2025-02-05,Гомель,CH004,Гиппо,CUST_CH004,SKU_006,Сосиски,47,671.5
S20260220-CH004-02908,2026-02-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,22,337.9
S20250218-CH001-00970,2025-02-18,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,70,983.36
S20250125-CH001-00497,2025-01-25,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,24,562.25
S20250217-CH001-00951,2025-02-17,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_005,Сосиски,64,727.4
S20250210-CH002-00806,2025-02-10,Брест,CH002,Санта,CUST_CH002,SKU_001,Колбасы,50,567.17
S20250331-CH001-01830,2025-03-31,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,52,728.35
S20260116-CH004-02178,2026-01-16,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,67,789.81
S20250326-CH003-01740,2025-03-26,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,40,922.7
S20250117-CH002-00338,2025-01-17,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,35,391.54
S20250206-CH001-00731,2025-02-06,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,26,647.03
S20250130-CH004-00609,2025-01-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,18,436.22
S20250225-CH004-01149,2025-02-25,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,33,761.61
S20260120-CH002-02244,2026-01-20,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,67,754.91
S20260312-CH003-03299,2026-03-12,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,22,473.7
S20250325-CH002-01714,2025-03-25,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,28,763.28
S20260331-CH002-03694,2026-03-31,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,25,606.6
S20250214-CH003-00910,2025-02-14,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,25,531.0
S20260208-CH004-02633,2026-02-08,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,79,1381.26
S20260115-CH004-02152,2026-01-15,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,45,530.24
S20260108-CH004-02011,2026-01-08,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,95,1353.99
S20260201-CH003-02492,2026-02-01,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,66,525.28
S20260326-CH001-03590,2026-03-26,Минск,CH001,Евроопт,CUST_CH001,SKU_009,Деликатесы,24,608.18
S20250329-CH002-01811,2025-03-29,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,7,155.89
S20260108-CH001-01995,2026-01-08,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,60,1284.21
S20250205-CH003-00720,2025-02-05,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,34,767.24
S20260221-CH004-02933,2026-02-21,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,52,458.17
S20260217-CH001-02825,2026-02-17,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,84,694.08
S20250319-CH001-01570,2025-03-19,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,56,499.28
S20260220-CH002-02898,2026-02-20,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,57,795.03
S20260222-CH004-02943,2026-02-22,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,38,321.79
S20260121-CH003-02276,2026-01-21,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,52,1177.61
S20250122-CH002-00435,2025-01-22,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,64,1233.05
S20250305-CH001-01300,2025-03-05,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,65,511.05
S20260116-CH003-02175,2026-01-16,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,45,330.88
S20250121-CH001-00406,2025-01-21,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,52,460.8
S20260217-CH001-02824,2026-02-17,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,21,531.66
S20250210-CH004-00822,2025-02-10,Гомель,CH004,Гиппо,CUST_CH004,SKU_OLD_005,Сосиски,53,619.15
S20260214-CH001-02760,2026-02-14,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,41,446.7
S20250328-CH002-01790,2025-03-28,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,14,350.42
S20260326-CH004-03608,2026-03-26,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,31,758.68
S20260303-CH003-03109,2026-03-03,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,61,467.56
S20260308-CH004-03212,2026-03-08,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,81,1058.07
S20260125-CH001-02352,2026-01-25,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,71,543.27
S20260122-CH004-02316,2026-01-22,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,36,264.9
S20260101-CH001-01859,2026-01-01,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,112,1089.42
S20250318-CH004-01558,2025-03-18,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,55,832.26
S20250127-CH003-00546,2025-01-27,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,53,396.98
S20250110-CH004-00213,2025-01-10,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,64,804.79
S20250214-CH001-00897,2025-02-14,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,52,957.99
S20260311-CH003-03271,2026-03-11,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,34,677.98
S20260105-CH004-01942,2026-01-05,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,5,116.26
S20260102-CH004-01892,2026-01-02,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,44,632.92
S20250215-CH001-00917,2025-02-15,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,41,911.06
S20260212-CH003-02724,2026-02-12,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,40,382.28
S20250304-CH003-01290,2025-03-04,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,53,506.36
S20250210-CH003-00815,2025-02-10,Гродно,CH003,Корона,CUST_CH003,SKU_009,Деликатесы,28,749.73
S20250303-CH004-01266,2025-03-03,Гомель,CH004,Гиппо,CUST_CH004,SKU_008,Деликатесы,31,719.88
S20250117-CH003-00343,2025-01-17,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,37,303.39
S20260206-CH002-02598,2026-02-06,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,32,441.28
S20250311-CH002-01411,2025-03-11,Брест,CH002,Санта,CUST_CH002,SKU_001,Колбасы,46,568.33
S20250301-CH001-01215,2025-03-01,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,64,885.52
S20250217-CH004-00967,2025-02-17,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,21,460.29
S20250302-CH001-01231,2025-03-02,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,51,470.93
S20260124-CH003-02344,2026-01-24,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_005,Сосиски,48,533.64
S20250204-CH003-00696,2025-02-04,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,61,774.19
S20260114-CH002-02122,2026-01-14,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,51,470.22
S20250130-CH004-00606,2025-01-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_001,Колбасы,37,433.23
S20250106-CH001-00105,2025-01-06,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,62,985.05
S20250201-CH004-00646,2025-02-01,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,60,489.26
S20250311-CH001-01405,2025-03-11,Минск,CH001,Евроопт,CUST_CH001,SKU_001,Колбасы,61,717.92
S20250125-CH001-00495,2025-01-25,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,51,918.86
S20260302-CH003-03089,2026-03-02,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,58,722.06
S20260201-CH003-02488,2026-02-01,Гродно,CH003,Корона,CUST_CH003,SKU_001,Колбасы,38,434.07
S20250220-CH001-01020,2025-02-20,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,54,455.91
S20250105-CH002-00092,2025-01-05,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,40,569.46
S20250224-CH003-01113,2025-02-24,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,45,612.05
S20260320-CH004-03475,2026-03-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,54,995.9
S20250214-CH003-00909,2025-02-14,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,24,327.54
S20250314-CH001-01475,2025-03-14,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,23,520.5
S20250326-CH003-01742,2025-03-26,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,45,336.74
S20260115-CH004-02151,2026-01-15,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,54,668.45
S20250112-CH002-00239,2025-01-12,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,36,873.41
S20260318-CH003-03425,2026-03-18,Гродно,CH003,Корона,CUST_CH003,SKU_011,Полуфабрикаты,100,868.7
S20250216-CH004-00943,2025-02-16,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,54,817.94
S20250304-CH001-01271,2025-03-04,Минск,CH001,Евроопт,CUST_CH001,SKU_003,Колбасы,41,705.49
S20250216-CH003-00939,2025-02-16,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,47,653.18
S20250311-CH004-01425,2025-03-11,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,42,370.87
S20260309-CH003-03230,2026-03-09,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_005,Сосиски,50,577.5
S20260101-CH002-01863,2026-01-01,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,21,471.42
S20250323-CH002-01670,2025-03-23,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,32,816.29
S20250101-CH001-00006,2025-01-01,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,48,377.74
S20250112-CH004-00248,2025-01-12,Гомель,CH004,Гиппо,CUST_CH004,SKU_OLD_005,Сосиски,76,890.49
S20260225-CH004-03014,2026-02-25,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,48,1182.19
S20250101-CH004-00019,2025-01-01,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,30,614.73
S20260116-CH003-02170,2026-01-16,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,29,372.81
S20260107-CH001-01971,2026-01-07,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,67,978.39
S20260212-CH001-02710,2026-02-12,Минск,CH001,Евроопт,CUST_CH001,SKU_006,Сосиски,52,697.96
S20260119-CH004-02233,2026-01-19,Гомель,CH004,Гиппо,CUST_CH004,SKU_004,Сосиски,51,636.17
S20260123-CH002-02323,2026-01-23,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,70,1109.4
S20260201-CH001-02482,2026-02-01,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,59,685.84
S20250210-CH003-00812,2025-02-10,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,67,850.63
S20250305-CH001-01301,2025-03-05,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,25,229.88
S20250306-CH003-01336,2025-03-06,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,41,313.76
S20260326-CH001-03591,2026-03-26,Минск,CH001,Евроопт,CUST_CH001,SKU_010,Полуфабрикаты,66,521.37
S20250113-CH002-00261,2025-01-13,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,31,236.92
S20250329-CH001-01805,2025-03-29,Минск,CH001,Евроопт,CUST_CH001,SKU_002,Колбасы,33,487.81
S20250319-CH001-01571,2025-03-19,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,60,416.5
S20260119-CH003-02230,2026-01-19,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,36,294.67
S20250109-CH003-00185,2025-01-09,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,29,620.74
S20260130-CH002-02455,2026-01-30,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,64,808.02
S20250326-CH004-01744,2025-03-26,Гомель,CH004,Гиппо,CUST_CH004,SKU_002,Колбасы,69,1059.09
S20260220-CH004-02914,2026-02-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_012,Полуфабрикаты,59,443.03
S20250321-CH003-01631,2025-03-21,Гродно,CH003,Корона,CUST_CH003,SKU_004,Сосиски,46,598.96
S20250325-CH003-01717,2025-03-25,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,57,852.07
S20250126-CH003-00521,2025-01-26,Гродно,CH003,Корона,CUST_CH003,SKU_003,Колбасы,78,1381.45
S20260227-CH003-03052,2026-02-27,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,43,348.21
S20260129-CH001-02429,2026-01-29,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,75,581.18
S20260109-CH001-02017,2026-01-09,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_001,Колбасы,42,453.92
S20250322-CH003-01659,2025-03-22,Гродно,CH003,Корона,CUST_CH003,SKU_012,Полуфабрикаты,49,354.87
S20250320-CH004-01613,2025-03-20,Гомель,CH004,Гиппо,CUST_CH004,SKU_005,Сосиски,53,588.43
S20260131-CH003-02476,2026-01-31,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_001,Колбасы,64,801.68
S20260114-CH003-02127,2026-01-14,Гродно,CH003,Корона,CUST_CH003,SKU_007,Деликатесы,33,698.26
S20260228-CH001-03058,2026-02-28,Минск,CH001,Евроопт,CUST_CH001,SKU_007,Деликатесы,28,593.77
S20260331-CH001-03690,2026-03-31,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,70,532.3
S20250130-CH004-00608,2025-01-30,Гомель,CH004,Гиппо,CUST_CH004,SKU_007,Деликатесы,23,528.1
S20250111-CH004-00231,2025-01-11,Гомель,CH004,Гиппо,CUST_CH004,SKU_009,Деликатесы,55,1431.76
S20260304-CH004-03141,2026-03-04,Гомель,CH004,Гиппо,CUST_CH004,SKU_010,Полуфабрикаты,62,499.23
S20250117-CH001-00332,2025-01-17,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,54,688.65
S20260303-CH002-03106,2026-03-03,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,76,572.51
S20250312-CH003-01441,2025-03-12,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,21,291.62
S20260105-CH002-01928,2026-01-05,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,54,805.71
S20250223-CH002-01092,2025-02-23,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,25,576.43
S20250224-CH001-01102,2025-02-24,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,65,806.75
S20250225-CH002-01130,2025-02-25,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,18,235.63
S20260312-CH001-03284,2026-03-12,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_009,Деликатесы,53,1368.67
S20250123-CH003-00462,2025-01-23,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,56,819.42
S20250217-CH002-00959,2025-02-17,Брест,CH002,Санта,CUST_CH002,SKU_006,Сосиски,43,588.92
S20250323-CH001-01663,2025-03-23,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,64,748.24
S20250128-CH003-00560,2025-01-28,Гродно,CH003,Корона,CUST_CH003,SKU_OLD_001,Колбасы,57,709.15
S20260220-CH002-02895,2026-02-20,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,33,595.97
S20260213-CH002-02739,2026-02-13,Брест,CH002,Санта,CUST_CH002,SKU_003,Колбасы,58,1043.28
S20260321-CH002-03485,2026-03-21,Брест,CH002,Санта,CUST_CH002,SKU_010,Полуфабрикаты,60,493.88
S20250316-CH003-01520,2025-03-16,Гродно,CH003,Корона,CUST_CH003,SKU_010,Полуфабрикаты,37,293.86
S20260115-CH002-02141,2026-01-15,Брест,CH002,Санта,CUST_CH002,SKU_009,Деликатесы,63,1551.32
S20260328-CH004-03646,2026-03-28,Гомель,CH004,Гиппо,CUST_CH004,SKU_011,Полуфабрикаты,14,123.17
S20260109-CH003-02033,2026-01-09,Гродно,CH003,Корона,CUST_CH003,SKU_006,Сосиски,45,616.04
S20260201-CH002-02485,2026-02-01,Брест,CH002,Санта,CUST_CH002,SKU_005,Сосиски,56,676.75
S20260204-CH001-02539,2026-02-04,Минск,CH001,Евроопт,CUST_CH001,SKU_005,Сосиски,61,726.96
RET20250307-004,2025-03-07,Минск,CH001,Евроопт,CUST_CH001,SKU_012,Полуфабрикаты,-17,-120.65
S20260113-CH002-02098,2026-01-13,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,23,293.81
S20260319-CH001-03436,2026-03-19,Минск,CH001,Евроопт,CUST_CH001,SKU_008,Деликатесы,36,884.16
S20260323-CH002-03524,2026-03-23,Брест,CH002,Санта,CUST_CH002,SKU_011,Полуфабрикаты,61,547.22
S20250104-CH001-00070,2025-01-04,Минск,CH001,Евроопт,CUST_CH001,SKU_OLD_001,Колбасы,66,757.88
S20250319-CH002-01573,2025-03-19,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,56,853.82
S20250210-CH002-00809,2025-02-10,Брест,CH002,Санта,CUST_CH002,SKU_008,Деликатесы,32,747.79
S20260309-CH004-03233,2026-03-09,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,42,777.41
S20250101-CH002-00012,2025-01-01,Брест,CH002,Санта,CUST_CH002,SKU_012,Полуфабрикаты,55,391.93
S20260109-CH002-02026,2026-01-09,Брест,CH002,Санта,CUST_CH002,SKU_004,Сосиски,49,641.04
S20260117-CH004-02193,2026-01-17,Гомель,CH004,Гиппо,CUST_CH004,SKU_003,Колбасы,51,905.01
S20250215-CH002-00918,2025-02-15,Брест,CH002,Санта,CUST_CH002,SKU_OLD_001,Колбасы,46,558.98
S20250313-CH001-01452,2025-03-13,Минск,CH001,Евроопт,CUST_CH001,SKU_004,Сосиски,43,565.45
S20260211-CH001-02688,2026-02-11,Минск,CH001,Евроопт,CUST_CH001,SKU_011,Полуфабрикаты,68,627.84
S20250109-CH002-00177,2025-01-09,Брест,CH002,Санта,CUST_CH002,SKU_007,Деликатесы,40,875.07
S20250219-CH002-00995,2025-02-19,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,46,700.43
S20260201-CH003-02489,2026-02-01,Гродно,CH003,Корона,CUST_CH003,SKU_002,Колбасы,82,1234.99
S20260205-CH002-02570,2026-02-05,Брест,CH002,Санта,CUST_CH002,SKU_002,Колбасы,50,732.7
